"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.698402640E1,-9.480712414E-1,-2.046251297E-1,1.134727478E0
3.699193046E1,-8.719266653E-1,-7.493478060E-1,1.040580750E0
3.699980399E1,-6.235966682E-1,-1.136851788E0,1.658302307E0
3.700776908E1,-3.708651066E-1,-1.362016439E0,2.466770172E0
3.701570365E1,-1.366639435E-1,-1.462123275E0,3.596186638E0
3.702369925E1,1.074963808E-1,-1.392433524E0,4.451238632E0
3.703160331E1,2.140047997E-1,-1.193319440E0,4.665542603E0
3.703950736E1,2.605104446E-1,-8.655158281E-1,4.137764931E0
3.704741141E1,2.982286513E-1,-5.940333605E-1,2.782489777E0
3.705534598E1,1.942901909E-1,-3.967090845E-1,1.060261726E0
3.706334159E1,5.738434196E-2,-3.221991062E-1,-4.468469620E-1
3.707127616E1,-2.054879069E-1,-3.165731430E-1,-1.802541733E0
3.707921073E1,-4.534197450E-1,-3.446543217E-1,-2.496624470E0
3.708708426E1,-6.763167977E-1,-4.625195265E-1,-2.479815483E0
3.709498832E1,-8.320550919E-1,-5.131781101E-1,-1.868510723E0
3.710298392E1,-9.636952281E-1,-5.634491444E-1,-9.637060165E-1
3.711091849E1,-9.191207290E-1,-5.693432093E-1,-1.746044159E-1
3.711879203E1,-7.822983861E-1,-5.647474527E-1,1.763095856E-1
3.712675712E1,-5.544536710E-1,-5.209947824E-1,2.601232529E-1
3.713463065E1,-2.740819454E-1,-4.734297991E-1,-2.560710907E-1
3.714259574E1,-1.222531497E-1,-4.174125195E-1,-1.016422272E0
3.715056083E1,-1.164630055E-3,-3.393764496E-1,-1.650302887E0
3.715843436E1,1.286734492E-1,-2.092474699E-1,-2.225568295E0
3.716630790E1,2.386225462E-1,-7.294631004E-2,-2.852298737E0
3.717421195E1,2.883250117E-1,-9.155750275E-3,-3.399393082E0
3.718220756E1,3.413731754E-1,-2.160334587E-2,-3.989159107E0
3.719011161E1,2.672500610E-1,5.975723267E-3,-4.576378822E0
3.719801566E1,1.658183336E-1,-2.805781364E-2,-5.015299320E0
3.720595023E1,2.299443632E-2,-6.143116951E-2,-5.170007706E0
3.721385428E1,-1.395486891E-1,-1.103754044E-1,-5.052585125E0
3.722184989E1,-2.178015560E-1,-6.446933746E-2,-4.562520504E0
3.722975394E1,-2.276253402E-1,-6.030249596E-2,-3.757228851E0
3.723762748E1,-1.049489975E-1,-8.377552032E-3,-2.939906120E0
3.724556205E1,-1.348061115E-2,1.643607616E-1,-2.150477886E0
3.725346610E1,1.641680859E-2,3.348989487E-1,-1.749226093E0
3.726143119E1,6.216879934E-2,4.868328571E-1,-1.796077728E0
3.726933524E1,9.074914455E-2,6.058259010E-1,-2.195237160E0
3.727720878E1,7.945545018E-2,7.789940834E-1,-2.530260086E0
3.728511283E1,9.758318961E-2,9.524810314E-1,-2.481628895E0
3.729304740E1,3.336162493E-2,9.406652451E-1,-2.294346333E0
3.730104300E1,-1.736355200E-2,9.328160286E-1,-2.057023525E0
3.730894706E1,-4.631959647E-2,8.597123623E-1,-1.819992065E0
3.731682059E1,-2.005914152E-1,7.888729572E-1,-1.492975235E0
3.732472464E1,-3.599320650E-1,7.548482418E-1,-9.158382416E-1
3.733272025E1,-4.257456660E-1,7.632281780E-1,-1.199016571E-1
3.734065482E1,-3.553968072E-1,7.842831612E-1,8.873500824E-1
3.734861991E1,-2.322693169E-1,8.645548820E-1,1.888992310E0
3.735655448E1,-1.789769530E-2,9.490349293E-1,3.017288208E0
3.736448905E1,6.530782580E-2,9.756650925E-1,3.799225807E0
3.737239310E1,1.354938447E-1,1.008433342E0,4.189946175E0
3.738032767E1,6.022131443E-2,1.015414476E0,3.958441734E0
3.738826224E1,-8.248631656E-2,9.444680214E-1,3.276460648E0
3.739616630E1,-1.540541500E-1,8.997497559E-1,2.746550560E0
3.740407035E1,-1.919066459E-1,8.338255882E-1,2.484662056E0
3.741197440E1,-9.627112746E-2,7.319729328E-1,2.246143341E0
3.741997001E1,-5.665054917E-2,7.125608921E-1,1.999660492E0
3.742784354E1,2.471866608E-1,7.182455063E-1,1.747097969E0
3.743574759E1,4.761297703E-1,7.224125862E-1,1.558006287E0
3.744368216E1,9.276990891E-1,1.228343725E0,1.374884605E0
3.745158622E1,1.100853086E0,1.635043621E0,1.360114098E0
3.745955131E1,1.299526691E0,1.757421255E0,1.193519592E0
3.746742484E1,1.568609595E0,1.650151491E0,1.142938614E0
3.747532889E1,1.804368258E0,1.213356972E0,1.644155502E0
3.748326346E1,1.767034650E0,5.547711849E-1,2.284998894E0
3.749116752E1,1.752837658E0,-1.884357929E-1,2.890018463E0
3.749913260E1,1.383288622E0,-8.470679522E-1,3.941283226E0
3.750706717E1,9.522033930E-1,-1.217871666E0,5.149551392E0
3.751494071E1,7.511726618E-1,-1.396256804E0,5.719056129E0
3.752290580E1,5.944133997E-1,-1.442468882E0,5.648793221E0
3.753080985E1,4.325705767E-1,-1.429250240E0,4.874861717E0
3.753880546E1,4.648148417E-1,-1.412619114E0,3.219717026E0
3.754670951E1,3.945231140E-1,-1.343660712E0,1.433680534E0
3.755461356E1,2.753667235E-1,-1.137882590E0,-5.684347153E-1
3.756251761E1,1.264034212E-1,-9.875702858E-1,-1.804985046E0
3.757045218E1,2.751076221E-2,-9.224430323E-1,-2.296701431E0
3.757844779E1,-7.886558771E-2,-9.104832411E-1,-2.385007858E0
3.758635184E1,-7.140052319E-2,-9.179452658E-1,-2.285339355E0
3.759422538E1,-5.461284518E-2,-9.733681679E-1,-2.066555023E0
3.760215995E1,9.020215273E-2,-1.056273818E0,-1.824125290E0
3.761006400E1,1.165239215E-1,-1.058316827E0,-1.659212589E0
3.761802909E1,1.702701449E-1,-1.098602176E0,-1.590473175E0
3.762593314E1,3.005304635E-1,-1.099604607E0,-1.588822842E0
3.763380668E1,3.816100955E-1,-1.098612070E0,-1.445655823E0
3.764168021E1,4.199418426E-1,-1.018291712E0,-1.378428459E0
3.764961478E1,4.262374341E-1,-9.854309559E-1,-1.515942574E0
3.765757987E1,2.852557600E-1,-8.752976656E-1,-1.800826550E0
3.766551444E1,6.602884829E-2,-8.217724562E-1,-2.129648685E0
3.767338798E1,-2.301446050E-1,-8.858439922E-1,-2.837903023E0
3.768129203E1,-5.034741163E-1,-9.639210701E-1,-3.580984592E0
3.768919608E1,-7.311291695E-1,-9.599413872E-1,-4.012340069E0
3.769719169E1,-9.680065513E-1,-8.936266899E-1,-4.216728687E0
3.770506522E1,-1.027045846E0,-8.079518080E-1,-3.964824677E0
3.771293876E1,-9.758300781E-1,-6.378445625E-1,-3.336223125E0
3.772084281E1,-7.819022536E-1,-4.224237204E-1,-2.212920666E0
3.772874686E1,-5.757145286E-1,-1.751452684E-1,-1.379369736E0
3.773674247E1,-1.478788555E-1,6.694793701E-2,-7.476577759E-1
3.774467704E1,1.401852220E-1,2.774766684E-1,-5.328588486E-1
3.775258109E1,3.367439806E-1,5.138452053E-1,-8.925533295E-1
3.776048514E1,3.112366796E-1,7.563877106E-1,-1.775350571E0
3.776841971E1,1.916273981E-1,1.051229477E0,-2.735013485E0
3.777638480E1,1.651199758E-1,1.204667330E0,-3.315186977E0
3.778428885E1,1.740182340E-1,1.206685305E0,-3.660938740E0
3.779216239E1,1.903632879E-1,1.242159605E0,-3.631693363E0
3.780009696E1,8.691526949E-2,1.125105143E0,-3.343124866E0
3.780800101E1,-1.023298353E-1,1.007264137E0,-2.608186722E0
3.781599662E1,-3.505056202E-1,9.180035591E-1,-1.393481255E0
3.782390067E1,-4.952659607E-1,9.287238121E-1,1.186838150E-1
3.783180472E1,-5.785714388E-1,9.145860672E-1,1.402805328E0
3.783973929E1,-4.978041351E-1,9.485478401E-1,2.555556297E0
3.784767386E1,-5.372135043E-1,9.603791237E-1,3.276681900E0
3.785566947E1,-5.995682478E-1,9.434409142E-1,3.758175850E0
3.786357352E1,-7.455375791E-1,9.621241093E-1,3.730608940E0
3.787153861E1,-7.498654127E-1,8.814661503E-1,3.389321327E0
3.787947318E1,-8.830018044E-1,7.848837376E-1,2.829513550E0
3.788737723E1,-9.327017069E-1,7.647814751E-1,2.294141769E0
3.789534232E1,-8.876416683E-1,6.413359642E-1,1.827600479E0
3.790324637E1,-8.755197525E-1,5.167121887E-1,1.704075813E0
3.791118094E1,-9.669223428E-1,4.353203773E-1,2.151537895E0
3.791905448E1,-1.143121481E0,3.663616180E-1,2.763644218E0
3.792695853E1,-1.404995203E0,2.263426781E-1,3.291965485E0
3.793492362E1,-1.608964205E0,1.943979263E-1,3.586330414E0
3.794282767E1,-1.813675642E0,3.516802788E-1,3.650610924E0
3.795070121E1,-2.054826260E0,4.840543270E-1,3.466660500E0
3.795866630E1,-2.106376171E0,4.486505985E-1,3.051863670E0
3.796660087E1,-1.909685850E0,4.259343147E-1,2.425992012E0
3.797456595E1,-1.485160589E0,4.095196724E-1,1.951061249E0
3.798250052E1,-1.033073902E0,2.645661831E-1,1.391039848E0
3.799043509E1,-5.043354630E-1,1.236248016E-2,1.196887970E0
3.799830863E1,-1.683779955E-1,-2.207551003E-1,1.823203087E0
3.800624320E1,3.417354822E-2,-3.907529116E-1,2.822174072E0
3.801423881E1,2.063140273E-1,-5.386486053E-1,3.900009155E0
3.802214286E1,9.742653370E-2,-6.036288738E-1,4.404707909E0
3.803004691E1,-9.289473295E-2,-6.455835104E-1,4.204552650E0
3.803795096E1,-3.214784265E-1,-7.087117434E-1,3.324641228E0
3.804588553E1,-6.389501691E-1,-6.943305731E-1,1.981906891E0
3.805391166E1,-9.261367917E-1,-6.457420588E-1,6.132164001E-1
3.806181571E1,-1.159898043E0,-5.916411877E-1,-2.672615051E-1
3.806968924E1,-1.323861599E0,-5.235224962E-1,-9.965152740E-1
3.807765433E1,-1.401497841E0,-5.089942217E-1,-1.460258484E0
3.808558890E1,-1.397768497E0,-4.680202007E-1,-1.858457565E0
3.809355399E1,-1.327815771E0,-3.977966309E-1,-2.019378662E0
3.810145804E1,-1.042063713E0,-4.028198719E-1,-2.051114082E0
3.810933158E1,-7.495548129E-1,-3.767797947E-1,-2.023591995E0
3.811720511E1,-5.468885303E-1,-3.220527172E-1,-2.074489594E0
3.812513968E1,-3.236758709E-1,-2.128033638E-1,-1.889961720E0
3.813310477E1,-8.322489262E-2,-8.735847473E-2,-1.618419647E0
3.814106986E1,2.076880932E-1,-4.510188103E-2,-1.629667282E0
3.814894340E1,4.793073535E-1,-6.575489044E-2,-1.824454784E0
3.815687796E1,6.150277257E-1,-1.165063381E-1,-2.331716537E0
3.816481254E1,6.419428587E-1,-1.711943150E-1,-2.952673912E0
3.817277762E1,6.059125066E-1,-2.635517120E-1,-3.438182354E0
3.818071219E1,4.991769195E-1,-3.367390633E-1,-3.697772503E0
3.818861625E1,3.108238876E-1,-4.126718044E-1,-4.011559010E0
3.819652030E1,2.417498976E-1,-4.755991697E-1,-4.309884071E0
3.820442435E1,1.552532166E-1,-4.919637442E-1,-4.526333809E0
3.821235892E1,7.758840919E-2,-5.150028467E-1,-4.493782520E0
3.822032401E1,2.441303134E-1,-5.624326468E-1,-4.339540482E0
3.822819754E1,3.078182340E-1,-4.082269669E-1,-4.025002956E0
3.823610160E1,3.017378449E-1,-2.373509407E-1,-3.751160622E0
3.824400565E1,4.306031764E-1,-3.597784042E-2,-3.455597401E0
3.825197074E1,6.683577895E-1,5.686712265E-2,-3.181282997E0
3.825990531E1,6.426434517E-1,1.886703968E-1,-2.925489426E0
3.826780936E1,4.102346301E-1,3.015549183E-1,-2.788582325E0
3.827574393E1,2.968603969E-1,5.372939110E-1,-2.502549648E0
3.828364798E1,5.570428073E-2,7.070956230E-1,-2.086728096E0
3.829158256E1,-1.930812597E-1,7.905495167E-1,-1.666016102E0
3.829951712E1,-4.632638693E-1,8.997404575E-1,-1.281087875E0
3.830745170E1,-4.984239340E-1,8.653738499E-1,-8.244810104E-1
3.831532523E1,-4.544830024E-1,8.567922115E-1,-5.001258850E-2
3.832322928E1,-3.347104788E-1,9.672033787E-1,7.305135727E-1
3.833119437E1,-1.636541486E-1,1.094880819E0,1.706618309E0
3.833912894E1,1.229658723E-2,1.142959118E0,2.435703278E0
3.834703300E1,2.196760476E-1,1.197189569E0,2.827618599E0
3.835496756E1,2.627895772E-1,1.255348206E0,2.930869102E0
3.836287162E1,3.804261982E-1,1.280504227E0,2.471123695E0
3.837083670E1,4.192116857E-1,1.228584766E0,1.780969620E0
3.837874076E1,4.725548327E-1,1.130810738E0,1.512717247E0
3.838661429E1,3.425335586E-1,1.148577213E0,1.540924072E0
3.839454886E1,8.576595783E-2,1.096305132E0,1.919543266E0
3.840245292E1,6.611526012E-2,1.005012989E0,2.189565659E0
3.841044852E1,9.724563360E-2,9.376816750E-1,2.454254150E0
3.841841361E1,1.699231267E-1,9.786055088E-1,2.749312401E0
3.842631766E1,5.150884986E-1,1.048024178E0,3.010341644E0
3.843428275E1,9.422953725E-1,1.357511759E0,3.182079315E0
3.844221732E1,1.136162877E0,1.881246805E0,3.190948486E0
3.845024344E1,1.206896782E0,1.801020384E0,2.853109360E0
3.845814750E1,1.620173693E0,1.497000694E0,2.042031288E0
3.846602103E1,1.457608104E0,9.466800690E-1,1.482226372E0
3.847392508E1,9.761709571E-1,3.225843906E-1,1.290131569E0
3.848182914E1,5.222384930E-1,-4.735281467E-1,1.648578644E0
3.848979423E1,1.742474437E-1,-9.799675941E-1,2.411587715E0
3.849775931E1,-1.646140814E-1,-1.411109447E0,3.320122719E0
3.850566337E1,-1.432486773E-1,-1.542934060E0,4.196563721E0
3.851359794E1,1.040481925E-1,-1.565494537E0,4.333834648E0
3.852150199E1,2.735187411E-1,-1.469996572E0,4.004603386E0
3.852946708E1,4.582116008E-1,-1.463444114E0,3.029181480E0
3.853734061E1,6.161233187E-1,-1.383907914E0,1.493671417E0
3.854527518E1,5.605503321E-1,-1.269104600E0,-1.260461807E-1
3.855317924E1,4.752191901E-1,-1.150286913E0,-1.166852951E0
3.856108329E1,4.521548748E-1,-1.064940691E0,-1.737880707E0
3.856904838E1,4.455386996E-1,-1.006160378E0,-1.783506393E0
3.857695243E1,4.812859297E-1,-9.633449316E-1,-1.765629768E0
3.858485648E1,3.765586615E-1,-1.044492722E0,-1.810286045E0
3.859276053E1,8.926033974E-2,-1.035393953E0,-1.840499401E0
3.860066459E1,-2.082361579E-1,-1.070499301E0,-1.986484528E0
3.860866019E1,-4.768664241E-1,-1.111276746E0,-2.097146511E0
3.861656424E1,-8.750249743E-1,-1.144964457E0,-2.181607723E0
3.862443778E1,-1.185293913E0,-1.104274035E0,-2.139337540E0
3.863234183E1,-1.353811026E0,-1.050017834E0,-2.104102135E0
3.864027640E1,-1.412255287E0,-8.981925249E-1,-2.178435326E0
3.864824149E1,-1.288200974E0,-7.753200531E-1,-2.309254646E0
3.865620658E1,-1.340196609E0,-5.987640619E-1,-2.491039753E0
3.866414115E1,-1.193231106E0,-4.849330187E-1,-2.788794518E0
3.867210624E1,-1.096511841E0,-4.148921967E-1,-3.248006821E0
3.868004081E1,-1.137895942E0,-4.865072966E-1,-3.813647747E0
3.868803641E1,-1.246985435E0,-4.320026636E-1,-4.254524231E0
3.869594046E1,-1.306269050E0,-4.499906301E-1,-4.301150799E0
3.870381400E1,-1.312149048E0,-5.811014175E-1,-3.743371964E0
3.871177909E1,-1.303879976E0,-4.849612713E-1,-2.796735287E0
3.871968314E1,-1.218463898E0,-3.416056633E-1,-1.609601498E0
3.872767875E1,-1.035526872E0,-1.858532429E-1,-8.319149017E-1
3.873564383E1,-7.230640650E-1,-2.891600132E-2,-4.743833542E-1
3.874357840E1,-5.014393926E-1,1.847486496E-1,-7.604646683E-1
3.875154349E1,-6.573080420E-1,4.805572033E-1,-1.477213860E0
3.875944754E1,-4.819397926E-1,5.740163326E-1,-2.260224342E0
3.876741263E1,-3.499276042E-1,6.597507000E-1,-3.187436104E0
3.877534720E1,-1.940648109E-1,7.190028429E-1,-3.740274906E0
3.878325126E1,-2.990241945E-1,8.003854752E-1,-3.791015148E0
3.879115531E1,-5.009307265E-1,9.121328592E-1,-3.235061646E0
3.879905936E1,-7.454613447E-1,9.544498920E-1,-2.115720749E0
3.880702445E1,-8.348298073E-1,1.027130485E0,-6.512250900E-1
3.881492850E1,-8.966701031E-1,1.097753763E0,7.741861343E-1
3.882283256E1,-8.933531642E-1,1.260567546E0,2.300168037E0
3.883073661E1,-8.423787355E-1,1.326896667E0,3.372549057E0
3.883864066E1,-8.101315498E-1,1.430762172E0,3.903196335E0
3.884663627E1,-8.194664717E-1,1.541891932E0,4.081581116E0
3.885454032E1,-7.281138897E-1,1.471393824E0,3.719367981E0
3.886253592E1,-7.373005152E-1,1.497042656E0,3.112389565E0
3.887050101E1,-6.958777308E-1,1.429508924E0,2.626457214E0
3.887840506E1,-5.238367915E-1,1.292529702E0,2.217074394E0
3.888633964E1,-3.902931809E-1,1.189662576E0,1.979267120E0
3.889427420E1,-3.137912154E-1,1.097282290E0,2.146315575E0
3.890220878E1,-2.877247930E-1,9.601454735E-1,2.505334854E0
3.891014335E1,-3.312609196E-1,8.254330158E-1,2.845880508E0
3.891804740E1,-4.147821665E-1,6.660120487E-1,3.108300209E0
3.892598197E1,-5.295627117E-1,6.198189259E-1,3.425184250E0
3.893394706E1,-7.066211104E-1,7.767698765E-1,3.658214569E0
3.894188163E1,-1.098075986E0,9.955176115E-1,3.793753624E0
3.894978568E1,-1.387970686E0,8.449190855E-1,3.861230850E0
3.895775077E1,-1.489447594E0,7.186959982E-1,3.428945541E0
3.896571586E1,-1.607992411E0,5.145145655E-1,2.443967819E0
3.897361991E1,-1.440328598E0,2.627063990E-1,1.709962845E0
3.898149344E1,-1.342310667E0,-1.196113825E-1,1.462132454E0
3.898945853E1,-1.253375769E0,-3.228117228E-1,1.519103050E0
3.899742362E1,-1.204465151E0,-6.022694111E-1,1.860211372E0
3.900541923E1,-1.199904203E0,-8.169633150E-1,2.590996742E0
3.901332328E1,-1.356891155E0,-1.051254034E0,3.253844261E0
3.902119681E1,-1.460603118E0,-1.319011211E0,3.319120407E0
3.902916190E1,-1.494815350E0,-1.481526732E0,2.875184059E0
3.903706595E1,-1.626298666E0,-1.596988559E0,2.209996223E0
3.904506156E1,-1.659302235E0,-1.519957662E0,1.429513931E0
3.905296561E1,-1.551274657E0,-1.467866421E0,7.868432999E-1
3.906083915E1,-1.295459509E0,-1.283016324E0,7.558441162E-2
3.906880424E1,-1.007584095E0,-1.039456725E0,-4.341621399E-1
3.907673881E1,-7.333750129E-1,-8.792041540E-1,-8.698396683E-1
3.908476493E1,-4.693390727E-1,-7.180840969E-1,-1.310645103E0
3.909263846E1,-3.780301213E-1,-5.016956329E-1,-1.587234497E0
3.910057303E1,-1.041729450E-1,-4.578192234E-1,-1.732848167E0
3.910844657E1,8.380413055E-3,-3.477767706E-1,-1.929544926E0
3.911638114E1,2.064745426E-1,-2.847706079E-1,-2.255574703E0
3.912437674E1,5.440304279E-1,-2.660527229E-1,-2.514750004E0
3.913228080E1,6.819266677E-1,-1.979156733E-1,-2.707213402E0
3.914015433E1,7.564704418E-1,-1.948566437E-1,-2.993124962E0
3.914811942E1,8.971505165E-1,-2.145634890E-1,-3.364984035E0
3.915605399E1,7.893702984E-1,-2.394311428E-1,-3.786503315E0
3.916408011E1,7.688374519E-1,-2.526868582E-1,-4.312734127E0
3.917198417E1,7.042492628E-1,-3.012670279E-1,-4.599081516E0
3.917985770E1,5.926265121E-1,-2.913042307E-1,-4.538379192E0
3.918782279E1,5.117312074E-1,-2.099298239E-1,-4.145223141E0
3.919572684E1,5.023508072E-1,-1.407445669E-1,-3.683001518E0
3.920372245E1,6.128799915E-1,-6.071913242E-2,-3.275577545E0
3.921162650E1,6.494101286E-1,-4.849791527E-2,-2.953706741E0
3.921953055E1,5.236816406E-1,5.947446823E-2,-2.795647621E0
3.922743461E1,4.034415483E-1,1.751414537E-1,-2.803966522E0
3.923533866E1,3.496927023E-1,1.834049225E-1,-3.016942501E0
3.924330375E1,3.043735027E-1,2.285543680E-1,-3.484548569E0
3.925123832E1,2.543672621E-1,3.747236729E-1,-3.900990009E0
3.925917289E1,1.277680397E-1,5.418635607E-1,-4.046593189E0
3.926704642E1,5.905989558E-2,7.638379335E-1,-3.826527596E0
3.927495048E1,-1.999780536E-2,8.635332584E-1,-3.571233273E0
3.928294608E1,1.395535767E-1,9.190157652E-1,-3.161319733E0
3.929085013E1,1.678544134E-1,8.274160624E-1,-2.110842705E0
3.929872367E1,1.574823558E-1,8.858507872E-1,-7.910041809E-1
3.930659720E1,1.447842270E-2,8.374961615E-1,3.050680161E-1
3.931450126E1,5.247896165E-2,8.276972771E-1,1.580188751E0
3.932249686E1,-5.393126979E-3,8.484911919E-1,3.063242912E0
3.933043143E1,-1.078679636E-1,9.000860453E-1,4.508075714E0
3.933830497E1,-1.129473522E-1,1.013587236E0,5.343453407E0
3.934620902E1,6.031148508E-2,1.084061027E0,5.534370422E0
3.935414359E1,2.650122344E-1,1.124879718E0,4.675553322E0
3.936213920E1,4.305952787E-1,1.150137663E0,3.082256317E0
3.937004325E1,5.029878616E-1,1.244980812E0,1.867192268E0
3.937791678E1,5.577796698E-1,1.236643791E0,1.116547585E0
3.938582084E1,7.012158632E-1,1.190063953E0,8.986415863E-1
3.939375541E1,9.075625539E-1,1.112531900E0,1.068771362E0
3.940172050E1,1.087971210E0,1.042983770E0,1.643994331E0
3.940968558E1,1.330064178E0,1.212602615E0,2.370731354E0
3.941755912E1,1.495362282E0,1.391054153E0,2.992826462E0
3.942552420E1,1.472926855E0,1.342621803E0,3.248085976E0
3.943342826E1,1.715084076E0,1.330349922E0,3.306812286E0
3.944142386E1,1.535361767E0,1.193943262E0,3.161649704E0
3.944938895E1,1.166050911E0,8.592236042E-1,2.994524002E0
3.945732352E1,9.946783185E-1,3.602976799E-1,3.020609856E0
3.946525809E1,7.876185179E-1,-2.572619915E-1,3.345191956E0
3.947313163E1,5.950683355E-1,-7.402110100E-1,3.848440170E0
3.948109672E1,4.945994914E-1,-8.941911459E-1,4.295970917E0
3.948903129E1,4.677872360E-1,-1.005474329E0,4.545184135E0
3.949699637E1,5.440686941E-1,-9.819800854E-1,4.223477364E0
3.950490043E1,7.049738169E-1,-9.207847118E-1,3.229351044E0
3.951280448E1,7.904481888E-1,-8.937705755E-1,2.174962044E0
3.952080008E1,9.409524202E-1,-7.885739803E-1,7.771301270E-1
3.952870414E1,9.947723150E-1,-7.997024059E-1,-4.817523956E-1
3.953657767E1,1.008209586E0,-8.094456196E-1,-1.394668579E0
3.954451224E1,1.035925388E0,-8.573760986E-1,-1.900867462E0
3.955244681E1,1.028378367E0,-9.029582739E-1,-2.057578087E0
3.956044242E1,1.011271119E0,-9.520472288E-1,-1.685864449E0
3.956834647E1,1.097443700E0,-9.959492683E-1,-1.355770111E0
3.957622001E1,1.199246883E0,-1.145372510E0,-1.206511497E0
3.958412406E1,1.106380463E0,-1.123288393E0,-1.141587257E0
3.959199759E1,9.452621937E-1,-1.154015779E0,-1.091156006E0
3.959996268E1,8.105372190E-1,-1.213012815E0,-1.090764046E0
3.960792777E1,6.814306974E-1,-1.148671627E0,-1.310075760E0
3.961583182E1,4.894760251E-1,-1.108530283E0,-1.499750137E0
3.962370536E1,2.036772370E-1,-1.025624752E0,-1.774880886E0
3.963167045E1,-6.415843964E-3,-9.284523726E-1,-2.011114120E0
3.963966605E1,-2.722369730E-1,-8.882141113E-1,-2.409249306E0
3.964757010E1,-4.247591794E-1,-8.768621683E-1,-3.026705742E0
3.965550467E1,-4.603304863E-1,-8.202908039E-1,-3.571534634E0
3.966346976E1,-5.539040565E-1,-7.078096867E-1,-3.759972572E0
3.967137382E1,-6.430525780E-1,-5.651299953E-1,-3.393849373E0
3.967936942E1,-5.303798318E-1,-3.747996092E-1,-2.748589993E0
3.968724296E1,-4.077549577E-1,-2.630223036E-1,-2.206341267E0
3.969514701E1,-2.448666692E-1,-1.245658398E-1,-1.873884678E0
3.970305106E1,2.372452617E-2,5.266106129E-2,-1.673338890E0
3.971095511E1,1.066118628E-1,2.677175999E-1,-1.576190948E0
3.971892020E1,1.732945591E-1,5.220633745E-1,-2.075417995E0
3.972682425E1,2.762449682E-1,7.308290005E-1,-3.177509785E0
3.973469779E1,2.132587284E-1,9.452698231E-1,-4.103426933E0
3.974260184E1,1.368762553E-1,1.059024453E0,-4.662811756E0
3.975053641E1,8.454082906E-2,1.104562879E0,-5.112624168E0
3.975847098E1,-7.666520029E-2,1.076007366E0,-5.034663677E0
3.976643607E1,-3.128580451E-1,1.007935762E0,-4.334353924E0
3.977437064E1,-4.967190921E-1,9.902265072E-1,-3.312677383E0
3.978224418E1,-6.684409976E-1,8.743851185E-1,-1.997842312E0
3.979014823E1,-7.612939477E-1,8.524568081E-1,-5.904912949E-1
3.979814383E1,-9.055549502E-1,8.703945875E-1,6.444253922E-1
3.980610892E1,-9.584386349E-1,9.139990807E-1,2.009126663E0
3.981401298E1,-9.188588858E-1,9.561573267E-1,2.915843010E0
3.982191703E1,-8.242696524E-1,9.279289246E-1,3.434316635E0
3.982982108E1,-8.520972729E-1,1.017133951E0,3.541276932E0
3.983778617E1,-9.542949200E-1,1.045449972E0,3.439969063E0
3.984569022E1,-1.017837524E0,1.075927973E0,2.848905563E0
3.985359427E1,-1.000494957E0,1.021699190E0,2.086244583E0
3.986152884E1,-9.876047969E-1,1.078280687E0,1.392467499E0
3.986946341E1,-9.428614378E-1,1.011355877E0,1.247684479E0
3.987742850E1,-8.990059495E-1,9.640274048E-1,1.549765587E0
3.988533256E1,-9.298184514E-1,9.429262877E-1,1.804120064E0
